CÓDIGO;COMPONENTE CURRICULAR;TURMA;HORARIO 1;HORARIO 2;HORARIO 3;PERÍODO;TIPO;DEPARTAMENTO;LOCAL;VAGAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1319;MANEJO E CONSERVAÇÃO DO SOLO;SA1;TER - 10:00 as 12:00;SEX - 07:00 as 09:00;;8;;DEPA;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1222;MANEJO INTEGRADO DE PRAGAS;SA1;TER - 09:00 as 10:00;QUI - 07:00 as 10:00;;6;;DEPA;CEAGRI I - 2º andar - Sala 11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11425;MÁQUINAS E IMPLEMENTOS AGRÍCOLAS;SA1;QUI - 07:00 as 09:00;SEX - 10:00 as 12:00;;5;;DTR;CEAGRI I - 1º andar - Sala 09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6463;MATEMÁTICA A;SA1;TER - 10:00 as 12:00;QUI - 10:00 as 12:00;;1;;DM;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6464;MATEMÁTICA B;SA1;SEG - 07:00 as 10:00;SEX - 09:00 as 12:00;;2;;DM;CEAGRI I - 1º andar. - Sala 06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11454;MECÂNICA E MOTORES AGRÍCOLAS;SA1;QUA - 09:00 as 12:00;QUI - 09:00 as 10:00;;4;;DTR;CEAGRI I - 1º andar - Sala 08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1435;MELHORAMENTO VEGETAL;SA1;TER - 10:00 as 12:00;QUI - 10:00 as 12:00;;5;;DEPA;CEAGRI I - 1º andar - Sala 09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1505;MÉTODOS DE CONTROLE DE DOENÇAS DE PLANTAS;SA1;SEX-08:00 as 12:00;;;OPT;OPTATIVA;DEPA;CEAGRI 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2563;MICROBIOLOGIA GERAL A;SA1;SEG - 09:00 as 12:00;;;3;;DB;CEAGRI I - 1º andar. - Sala 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2156;MORFOLOGIA DE FANERÓGAMOS;SA1;SEG - 07:00 as 09:00;SEX - 10:00 as 12:00;;1;;DB;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1439;OLERICULTURA I;SA1;SEG - 07:00 as 09:00;QUA - 10:00 as 12:00;;8;;DEPA;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1331;PESQUISA EM AGRONOMIA;SA1;TER - 09:00 as 11:00;SEX-9:00 as 11:00;;OPT;OPTATIVA;DEPA;CEAGRI 1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12310;PLANTAS FORRAGEIRAS E PASTAGENS;SA1;TER - 11:00 as 12:00;QUI - 09:00 as 11:00;;7;;DZ;CEAGRI I - 2º andar - Sala 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4470;PRINCÍPIOS DE SOCIOLOGIA RURAL;SA1;TER - 09:00 as 11:00;;;2;;DECISO;CEAGRI I - 1º andar. - Sala 06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13105;SILVICULTURA;SA1;SEX - 07:00 as 10:00;;;9;;DCFL;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1452;TECNOLOGIA DA PRODUÇÃO DE SEMENTES A;SA1;SEG - 09:00 as 10:00;SEX - 07:00 as 10:00;;6;;DEPA;CEAGRI I - 2º andar - Sala 11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11143;TECNOLOGIA DE PRODUTOS AGROPECUÁRIOS I;SA1;SEX - 09:00 as 12:00;;;8;;DTR;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11144;TECNOLOGIA DE PRODUTOS AGROPECUÁRIOS II;SA1;QUI - 07:00 as 10:00;;;9;;DTR;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11240;TOPOGRAFIA;SA1;QUI - 07:00 as 11:00;;;3;;DTR;CEAGRI I - 1º andar. - Sala 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1498;TOXICOLOGIA E RECEITUÁRIO AGRONÔMICO;SA1;SEG - 10:00 as 12:00; QUA-10:00 as 12:00;;OPT;OPTATIVA;DEPA;CEAGRI 1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2639;ZOOLOGIA AGRÍCOLA;SA1;QUA - 11:00 as 12:00;SEX - 07:00 as 10:00;;1;;DB;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12145;ZOOTECNIA ESPECIAL A;SA1;TER - 07:00 as 10:00;;;8;;DZ;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4167;ADMINISTRAÇÃO E PLANEJAMENTO RURAL;SA3;SEG - 13:00 as 15:00;QUA - 16:00 as 18:00;;9;;DADM;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2160;AGROECOLOGIA E FITOGEOGRAFIA;SA3;SEG - 16:00 as 18:00;QUI - 13:00 as 15:00;;4;;DB;CEAGRI I - 1º andar - Sala 08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1403;AGROMETEOROLOGIA;SA3;QUI - 16:00 as 18:00;SEX - 13:00 as 15:00;;3;;DEPA;CEAGRI I - 1º andar. - Sala 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11222;AVALIAÇÃO E PERÍCIAS RURAIS;SA3;SEX - 16:00 as 18:00;;;6;;DTR;CEAGRI I - 2º andar - Sala 11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1342;BIOLOGIA DO SOLO;SA3;TER- 14:00 as 18:00;;;OPT;OPTATIVA;DEPA;CEAGRI 1;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10129;BIOQUÍMICA VEGETAL;SA3;TER - 15:00 as 16:00;SEX - 15:00 as 18:00;;3;;DQ;CEAGRI I - 1º andar. - Sala 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1256;BIOTECNOLOGIA  VEGETAL;SA3;TER-15:00 as 17:00;QUI-16:00 as 18:00 ;;OPT;OPTATIVA;DEPA;CEAGRI 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2104;BOTÂNICA SISTEMÁTICA;SA3;TER - 16:00 as 18:00;QUI - 13:00 as 15:00;;2;;DB;CEAGRI I - 1º andar. - Sala 06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11258;CARTOGRAFIA E GEOPROCESSAMENTO;SA3;TER - 13:00 as 16:00;;;4;;DTR;CEAGRI I - 1º andar - Sala 08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1341;CIÊNCIA DO SOLO;SA3;TER - 16:00 as 18:00;QUA - 15:00 as 18:00;;5;;DEPA;CEAGRI I - 1º andar - Sala 09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11201;CONSTRUÇÕES RURAIS A;SA3;TER - 13:00 as 15:00;SEX - 16:00 as 18:00;;9;;DTR;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5104;CONTROLE BIOLÓGICO DE INSETOS;SA3;SEG- 14:00 as 16:00;QUA- 14:00 as 16:00;;OPT;OPTATIVA;DEPA;CEAGRI 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1451;CONTROLE DE PLANTAS INVASORAS;SA3;QUI - 14:00 as 16:00;SEX - 13:00 as 15:00;;5;;DEPA;CEAGRI I - 1º andar - Sala 09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1425;CULTIVO DE PLANTAS ALIMENTÍCIAS I;SA3;QUA - 15:00 as 18:00;;;7;;DEPA;CEAGRI I - 2º andar - Sala 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1426;CULTIVO DE PLANTAS ALIMENTÍCIAS II;SA3;SEX - 13:00 as 16:00;;;8;;DEPA;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1423;CULTIVO DE PLANTAS INDUSTRIAIS I;SA3;SEG - 13:00 as 16:00;;;7;;DEPA;CEAGRI I - 2º andar - Sala 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1424;CULTIVO DE PLANTAS INDUSTRIAIS II;SA3;QUA - 13:00 as 16:00;;;9;;DEPA;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6102;DESENHO TÉCNICO A;SA3;QUA - 13:00 as 15:00;SEX - 16:00 as 18:00;;1;;DM;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1508;DIAGNOSE E MANEJO DE FITOBACTERIOSE;SA3;TER - 14:00 as 18:00;;;OPT;OPTATIVA;DEPA;CEAGRI 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1509;DIAGNOSE E MANEJO DE FITONEMATOSE;SA3;SEG - 14:00 as 18:00;;;OPT;OPTATIVA;DEPA;CEAGRI 1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1513;DOENÇAS DAS FRUTEIRAS TROPICAIS A;SA3;QUI - 14:00 as 18:00;;;OPT;OPTATIVA;DEPA;CEAGRI 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4132;ECONOMIA RURAL;SA3;TER - 16:00 as 18:00;QUI - 16:00 as 18:00;;9;;DECON;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11261;ENERGIA NA AGRICULTURA;SA3;TER - 16:00 as 18:00;QUA - 17:00 as 18:00;;3;;DTR;CEAGRI I - 1º andar. - Sala 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1212;ENTOMOLOGIA AGRÍCOLA;SA3;SEG - 15:00 as 16:00;TER - 13:00 as 16:00;;5;;DEPA;CEAGRI I - 1º andar - Sala 09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2450;ENTOMOLOGIA GERAL A;SA3;SEX - 13:00 as 16:00;;;4;;DB;CEAGRI I - 1º andar - Sala 08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1474;ESTÁGIO CURRICULAR SUPERVISIONADO OBRIGATÓRIO - AGRONOMIA;SA3;;;;10;;DEPA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1474;ESTÁGIO SUP. OBRIGATÓRIO - AGRONOMIA (MATRIZ NOVA);SA3;;;;9;;DEPA;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1473;ESTÁGIO SUP. OBRIGATÓRIO (AGRONOMIA- MATRIZ VELHA);SA3;;;;11;;DEPA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1431;ESTATÍSTICA APLICADA À AGRICULTURA;SA3;TER - 16:00 as 18:00;SEX - 16:00 as 18:00;;4;;DEPA;CEAGRI I - 1º andar - Sala 08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6276;ESTATÍSTICA BÁSICA A;SA3;QUI - 13:00 as 16:00;;;3;;DEINFO;CEAGRI I - 1º andar. - Sala 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5414;EXTENSÃO RURAL S;SA3;SEG - 15:00 as 18:00;TER - 15:00 as 16:00;;9;;DED;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1385;FERTILIDADE DO SOLO;SA3;TER - 15:00 as 17:00;QUI - 13:00 as 15:00;;7;;DEPA;CEAGRI I - 2º andar - Sala 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1322;FERTILIDADE E ADUBAÇÃO I;SA3;TER - 14:00 as 16:00;QUI - 14:00 as 16:00;;OPT;OPTATIVA;DEPA;CEAGRI 1;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6384;FÍSICA DO AMBIENTE AGRÍCOLA;SA3;SEG - 13:00 as 14:00;QUI - 16:00 as 18:00;SEX - 13:00 as 15:00;2;;DF;CEAGRI I - 1º andar. - Sala 06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323;FÍSICA DO SOLO;SA3;SEG - 13:00 as 15:00;QUA - 13:00 as 15:00;;6;;DEPA;CEAGRI I - 2º andar - Sala 11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2106;FISIOLOGIA VEGETAL;SA3;SEG - 13:00 as 15:00;TER - 13:00 as 15:00;;3;;DB;CEAGRI I - 1º andar. - Sala 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1487;FLORICULTURA PLANTAS ORNAMENTAIS E PAISAGISMO;SA3;QUA - 13:00 as 15:00;SEX - 16:00 as 18:00;;7;;DEPA;CEAGRI I - 2º andar - Sala 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1433;FRUTICULTURA;SA3;QUA - 13:00 as 15:00;SEX - 16:00 as 18:00;;8;;DEPA;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10201;FUNDAMENTOS DA QUÍMICA ANALÍTICA;SA3;SEG - 13:00 as 14:00;TER - 16:00 as 18:00;SEX - 15:00 as 16:00;1;;DQ;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10300;FUNDAMENTOS DA QUÍMICA ORGÂNICA;SA3;SEG - 14:00 as 16:00;QUA - 13:00 as 15:00;;2;;DQ;CEAGRI I - 1º andar. - Sala 06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1217;FUNDAMENTOS DE FITOPATOLOGIA;SA3;TER - 16:00 as 18:00;QUI - 16:00 as 18:00;;6;;DEPA;CEAGRI I - 2º andar - Sala 11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12132;FUNDAMENTOS DE ZOOTECNIA;SA3;QUI - 13:00 as 16:00;;;6;;DZ;CEAGRI I - 2º andar - Sala 11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2319;GENÉTICA GERAL;SA3;QUA - 15:00 as 18:00;QUI - 15:00 as 16:00;;2;;DB;CEAGRI I - 1º andar. - Sala 06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11352;HIDRAULICA AGRICOLA;SA3;SEG - 16:00 as 18:00;TER - 13:00 as 15:00;;6;;DTR;CEAGRI I - 2º andar - Sala 11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11342;HIDROLOGIA AGRICOLA;SA3;QUI - 17:00 as 18:00;SEX - 13:00 as 16:00;;7;;DTR;CEAGRI I - 2º andar - Sala 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1434;HORTICULTURA GERAL;SA3;SEG - 13:00 as 15:00;QUA - 13:00 as 15:00;;5;;DEPA;CEAGRI I - 1º andar - Sala 09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1468;INTRODUCAO À AGRONOMIA;SA3;SEG - 14:00 as 16:00;;;1;;DEPA;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1350;INTRODUÇÃO À CIÊNCIA DO SOLO;SA3;SEG - 13:00 as 15:00;QUA - 13:00 as 15:00;;4;;DEPA;CEAGRI I - 1º andar - Sala 08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6262;INTRODUÇÃO À INFORMÁTICA;SA3;TER - 13:00 as 16:00;;;1;;DEINFO;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11334;IRRIGAÇÃO E DRENAGEM A;SA3;SEG - 15:00 as 18:00;QUA - 15:00 as 16:00;;8;;DTR;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4705;LEGISLAÇÃO E POLÍTICA AGRÁRIA;SA3;QUI - 15:00 as 18:00;;;4;;DECISO;CEAGRI I - 1º andar - Sala 08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221;MANEJO DE DOENÇAS DE PLANTAS;SA3;SEG - 16:00 as 18:00;TER - 13:00 as 15:00;;7;;DEPA;CEAGRI I - 2º andar - Sala 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1319;MANEJO E CONSERVAÇÃO DO SOLO;SA3;TER - 16:00 as 18:00;QUI - 13:00 as 15:00;;8;;DEPA;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1222;MANEJO INTEGRADO DE PRAGAS;SA3;TER - 15:00 as 16:00;QUA - 15:00 as 18:00;;6;;DEPA;CEAGRI I - 2º andar - Sala 11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11425;MÁQUINAS E IMPLEMENTOS AGRÍCOLAS;SA3;QUI - 13:00 as 14:00;SEX - 15:00 as 18:00;;5;;DTR;CEAGRI I - 1º andar - Sala 09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6463;MATEMÁTICA A;SA3;SEG - 16:00 as 18:00;QUA - 16:00 as 18:00;;1;;DM;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6464;MATEMÁTICA B;SA3;TER - 13:00 as 16:00;SEX - 15:00 as 18:00;;2;;DM;CEAGRI I - 1º andar. - Sala 06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11454;MECÂNICA E MOTORES AGRÍCOLAS;SA3;SEG - 15:00 as 16:00;QUA - 15:00 as 18:00;;4;;DTR;CEAGRI I - 1º andar - Sala 08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1435;MELHORAMENTO VEGETAL;SA3;SEG - 16:00 as 18:00;QUI - 16:00 as 18:00;;5;;DEPA;CEAGRI I - 1º andar - Sala 09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1505;MÉTODOS DE CONTROLE DE DOENÇAS DE PLANTAS;SA3;SEX- 14:00 as  18:00;;;OPT;OPTATIVA;DEPA;CEAGRI 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2563;MICROBIOLOGIA GERAL A;SA3;SEG - 15:00 as 18:00;;;3;;DB;CEAGRI I - 1º andar. - Sala 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2156;MORFOLOGIA DE FANERÓGAMOS;SA3;QUI - 14:00 as 16:00;SEX - 13:00 as 15:00;;1;;DB;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1439;OLERICULTURA I;SA3;SEG - 13:00 as 15:00;QUA - 16:00 as 18:00;;8;;DEPA;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1331;PESQUISA EM AGRONOMIA;SA3;QUA - 14:00 as 18:00;;;OPT;OPTATIVA;DEPA;CEAGRI 1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12310;PLANTAS FORRAGEIRAS E PASTAGENS;SA3;TER - 17:00 as 18:00;QUI - 15:00 as 17:00;;7;;DZ;CEAGRI I - 2º andar - Sala 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4470;PRINCÍPIOS DE SOCIOLOGIA RURAL;SA3;SEG - 16:00 as 18:00;;;2;;DECISO;CEAGRI I - 1º andar. - Sala 06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1510;QUÍMICA AMBIENTAL: PRINCÍPIOS E APLICAÇÕES;SA3;SEG- 13: 00 as 15:00;QUA-13:00 as 15:00;;OPT;OPTATIVA;DQ;CEAGRI 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13105;SILVICULTURA;SA3;SEX - 13:00 as 16:00;;;9;;DCFL;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1327;SOLOS SALINOS E SÓDICOS;SA3;QUA - 14:00 as 18:00;;;OPT;OPTATIVA;DEPA;CEAGRI 1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11143;TEC. DE PRODUTOS AGROPECUÁRIOS I;SA3;SEG - 15:00 as 18:00;;;8;;DTR;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1452;TECNOLOGIA DA PRODUÇÃO DE SEMENTES A;SA3;SEG - 15:00 as 16:00;SEX - 13:00 as 16:00;;6;;DEPA;CEAGRI I - 2º andar - Sala 11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11143;TECNOLOGIA DE PRODUTOS AGROPECUÁRIOS I;SA3;QUI - 15:00 as 18:00;;;8;;DTR;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11144;TECNOLOGIA DE PRODUTOS AGROPECUÁRIOS II;SA3;QUI - 13:00 as 16:00;;;9;;DTR;CEAGRI I - 2º andar - Sala 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11240;TOPOGRAFIA;SA3;QUA - 13:00 as 17:00;;;3;;DTR;CEAGRI I - 1º andar. - Sala 07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2639;ZOOLOGIA AGRÍCOLA;SA3;QUA - 15:00 as 16:00;QUI - 13:00 as 14:00;QUI - 16:00 as 18:00;1;;DB;CEAGRI I - Térreo - Sala 04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12145;ZOOTECNIA ESPECIAL A;SA3;TER - 13:00 as 16:00;;;8;;DZ;CEAGRI I - 2º andar - Sala 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7206;BIOFÍSICA;SB1;TER - 09:00 as 10:00;QUI - 09:00 as 12:00;;3;;DMFA;PRÉDIO DE BIOLOGIA  - SALA 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7317;BIOLOGIA CELULAR;SB1;SEG - 09:00 as 10:00;QUA - 07:00 as 10:00;;1;;DMFA;PRÉDIO DE BIOLOGIA - SALA 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2241;BIOLOGIA DA CONSERVAÇÃO;SB1;TER - 09:00 as 12:00;QUI - 07:00 as 08:00;;7;;DB;PRÉDIO DE BIOLOGIA  - SALA 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2749;BIOLOGIA DOS ANFÍBIOS E RÉPTEIS;SB1;SEG- 08:00 as 12:00;;;OPT;OPTATIVA;DB;DEPARTAMENTO DE BIOLOGIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2249;BIOLOGIA MARINHA;SB1;SEG - 10:00 as 12:00;SEX - 10:00 as 12:00;;5;OPTATIVA;DB;DEPARTAMENTO DE BIOLOGIA;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7207;BIOQUÍMICA I;SB1;TER - 07:00 as 09:00;QUI - 07:00 as 09:00;;3;;DMFA;PRÉDIO DE BIOLOGIA  - SALA 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2736;ECO I - PROJETO BACHARELADO EM CIÊNCIAS BIOLÓGICAS;SB1;;;;7;;DB;PRÉDIO DE BIOLOGIA  - SALA 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2244;ECOLOGIA I;SB1;QUA - 09:00 as 12:00;SEX - 09:00 as 10:00;;5;;DB;PRÉDIO DE BIOLOGIA  - SALA 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6237;ELEMENTOS DE INFORMATICA;SB1;SEG - 10:00 as 12:00;;;1;;DEINFO;PRÉDIO DE BIOLOGIA - SALA 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2422;ENTOMOLOGIA I;SB1;SEG - 07:00 as 09:00;QUA - 07:00 as 09:00;;5;;DB;PRÉDIO DE BIOLOGIA  - SALA 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2736;ESTÁGIO CURR. OBRIG. I (BACH. BIOLOGIA- MATRIZ NOVA);SB1;;;;7;;DB;PRÉDIO DE BIOLOGIA  - SALA 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
